URL,Event Type,Event Description,Event Topic,Start Time,End Time,Categories
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/bridge-nov-2024,Campus & Community,"BRIDGE is a three-week workshop that teaches ways to create thriving relationships. Attendees will learn:Ways to better understand needs and boundaries in relationships,Strategies to effectively communicate with others, andCommon sources of conflict and useful conflict management skills.You may choose to attend part or all of each workshop series, as your schedule allows.For our workshops, if you are not a current or recent client of the SCC, pleasefollow this link to complete the Groups & Workshops brief intaketo get started and note your interest in group therapy. You’ll fill out a few forms with basic information for contact and data-collecting purposes only, and the Groups & Workshops Coordinator will reach out to you with the link or additional info to join the workshop.If you are a current or recent client of the SCC, reach out to our Groups & Workshops Coordinator atsccgroups@utdallas.eduto get a link or additional info to join the workshop.",Health & Wellness,2024-11-15T11:00:00-06:00,2024-11-15T11:50:00-06:00,Social
https://calendar.utdallas.edu/event/spirit_friday_dhw_3298,Campus & Community,Wear your orange and green UTD spirit wear every Friday and eat lunch at Dining Hall West for only $6+tax.Admission to the event requires a swipe or a purchased meal at Dining Hall West.,Campus Life,2024-11-15T11:00:00-06:00,2024-11-15T15:00:00-06:00,Social
https://calendar.utdallas.edu/event/fs-workshop-promotion-strategies-for-non-tenure-track-faculty,Lectures & Workshops,"Special information session from the Provost’s Office on the UT Dallas promotion policy. Dr. Sean Cotter, Associate Provost for Faculty Affairs, will go over the review process in detail to better prepare and plan for a successful promotion. Bring questions!Kindly RSVP by Wednesday, November 6th.Lunch will be providedIf you have any questions, or would like to attend, please contact us atProvostFacultyMentoring@utdallas.eduWe hope to see you there!",Career and Professional Development,2024-11-15T11:30:00-06:00,2024-11-15T12:45:00-06:00,"Career Development/Honors, Tutoring"
https://calendar.utdallas.edu/event/cardio-circuit-training-2341,Sports & Recreation,"Incorporate cardio exercises such as jumping jacks, mountain climbers, and high knees into a circuit to increase heart rate and burn calories.",Health & Wellness,2024-11-15T12:00:00-06:00,2024-11-15T13:00:00-06:00,Social
https://calendar.utdallas.edu/event/noa_ofen_11_15_2024-frontiers-of-brainhealth-lecture,Lectures & Workshops,"The Development of Memory Systems in the BrainThe Center for BrainHealthinvites scientists to share their scientific study with students and other researchers at the BrainHealth Frontiers Lunch Lectures. The lectures are heavily science focused and are not intended for a lay audience.Friday, 11/15/2024 at noonRegistration is free.Please Registerto attend this in-person and virtual event.Noa Ofen, PhDUT DallasDr. Ofen directs the Cognitive and Brain Development Laboratory where she investigates the development of memory systems in the brain. In particular, using a range of cognitive neuroscience approaches pairing careful behavioral assessments with multiple neuroimaging approaches including intracranial EEG and both structural and functional MRI, she and her research team seek to understand the factors that shape cognitive ability across the lifespan.The host for this event isFrancesca Filbey, PhD.The spring 2024 season will be hybrid. Register free of charge for the season and join us for as many talks as you are able.Center for BrainHealth, in the Brain Performance Institute building2200 West Mockingbird LaneDallas, TX 75235","Science & Technology,Research",2024-11-15T12:00:00-06:00,2024-11-15T13:00:00-06:00,"STEM, Tutoring"
https://calendar.utdallas.edu/event/the-horror,Arts & Performances,"The HORRORWhat is it about things that go bump in the night that we find so fascinating? Why do people flock to haunted houses and horror movies? From ancient tales of ghosts and demons to Hollywood franchises and creepypasta creations, horror provides an endless wellspring of ways to explore our own mortality and interpret events – both humanmade and unexplainable – that exist outside the norm of rational thought and behavior. In this increasingly unhinged world, horror is often the only way to think through apocalyptic anxieties around a host of issues, such as politics, the environment, generational trauma, body dysmorphia, aging, and, most importantly, death. This fall, the SP/N Gallery presents “The Horror,” an exhibition featuring artists who use the horror genre to disturbing, mystical, romantic and comic effects.Curated by Danielle Avram, SP/N Gallery Director and Brian Scott, SP/N Gallery ManagerExhibition exploring the cultural phenomena of horror.Exhibition includes painting, sculpture, video,new media, and a special film screening.Exhibition: October 11 – November 16, 2024Reception Friday, October 11, 6:30 to 8:30 p.m.Get connected.Join the Bass School mailing list.",Arts & Culture,2024-11-12T11:00:00-06:00,2024-11-12T16:00:00-06:00,Social
https://calendar.utdallas.edu/event/bioengineering-seminar-series-dr-suzie-pun,Lectures & Workshops,"Please mark your calendars and join us on Microsoft Teams on November 15, 2024, at 1 PM as we welcome Dr. Suzie Pun from the University of Washington to the Bioengineering Seminar Series.",Research,2024-11-15T13:00:00-06:00,2024-11-15T14:00:00-06:00,"STEM, Tutoring"
https://calendar.utdallas.edu/event/copy-of-nourish,Campus & Community,"The Center for Students in Recovery hosts an open student-led support group for those in recovery from an eating disorder, disordered eating, or eating concerns.No registration required. Walk-ins are always welcomedLocated in the CSR's office in SSB 4.500.","Health & Wellness,Welcoming & Belonging",2024-11-15T13:00:00-06:00,2024-11-15T14:00:00-06:00,Social
https://calendar.utdallas.edu/event/OUTer-space-lgbtq-support-group,Campus & Community,"Drop-in mental health support group for LGBTQIA+ students who want to talk about validating and supporting others and themselves.These groups provide an opportunity for support from others who hold similar identities or life experiences. Participation is open and drop-in style, meaning members do not have to be current clients of the center, and you may attend meetings as often or as seldom as you like. Support groups are open to all UTD students, and no group screening is required. Please note support groups are not the same as therapy groups in that they are more focused on building community and peer support guided by a facilitator than in-depth therapeutic intervention.If you are not a current or recent client of the SCC, pleasefollow this link to complete the Groups & Workshops brief intaketo get started and note your interest in joining a support group. You’ll fill out a few forms with basic information for contact and data-collecting purposes only, and the Groups & Workshops Coordinator will reach out to you with the link or additional info to join the support group.If you are a current or recent client of the SCC, reach out to our Groups & Workshops Coordinator atsccgroups@utdallas.eduto get the link or instructions to join.",Health & Wellness,2024-11-15T14:00:00-06:00,2024-11-15T14:50:00-06:00,Social
